POP_DECOMP_TRACE itr t a p_a REAL_rhs_diag IMAG_rhs_diag REAL_local_A_raw IMAG_local_A_raw REAL_local_B_raw IMAG_local_B_raw REAL_local_raw IMAG_local_raw REAL_local_A_app IMAG_local_A_app REAL_local_B_app IMAG_local_B_app REAL_local_app IMAG_local_app REAL_mem_b1_pop_app IMAG_mem_b1_pop_app REAL_mem_b1_coh_app IMAG_mem_b1_coh_app REAL_mem_b2_pop_app IMAG_mem_b2_pop_app REAL_mem_b2_coh_app IMAG_mem_b2_coh_app REAL_mem_b3_pop_app IMAG_mem_b3_pop_app REAL_mem_b3_coh_app IMAG_mem_b3_coh_app REAL_mem_b4_pop_app IMAG_mem_b4_pop_app REAL_mem_b4_coh_app IMAG_mem_b4_coh_app REAL_mem_pop_app IMAG_mem_pop_app REAL_mem_coh_app IMAG_mem_coh_app REAL_mem_core_app IMAG_mem_core_app REAL_rhs_total IMAG_rhs_total REAL_dp_HEOM IMAG_dp_HEOM REAL_diff IMAG_diff REAL_diff_minus_local_app IMAG_diff_minus_local_app REAL_diff_minus_mem_coh_app IMAG_diff_minus_mem_coh_app REAL_diff_minus_local_and_mem_coh_app IMAG_diff_minus_local_and_mem_coh_app
POP_DECOMP_TRACE 956 9.5500000000e+00 1 +6.669949370000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.374543457162e-03 +4.144478018784e-03 +1.374543457162e-03 -4.144478018784e-03 +2.749086914324e-03 +0.000000000000e+00 +1.374543457162e-03 +4.144478018784e-03 +1.374543457162e-03 -4.144478018784e-03 +2.749086914324e-03 +0.000000000000e+00 -1.529882467566e-02 +4.576252000696e-02 +0.000000000000e+00 +0.000000000000e+00 -1.529882467566e-02 -4.576252000696e-02 +0.000000000000e+00 +0.000000000000e+00 +2.233406466364e-02 +1.175590913458e-02 +0.000000000000e+00 +0.000000000000e+00 +2.233406466364e-02 -1.175590913458e-02 +0.000000000000e+00 +0.000000000000e+00 +1.407047997596e-02 -1.734723475977e-18 +0.000000000000e+00 +0.000000000000e+00 +1.407047997596e-02 -1.734723475977e-18 +1.681956689028e-02 -1.045854079288e-18 +2.091942250000e-02 +0.000000000000e+00 -4.099855609718e-03 -1.045854079288e-18 -6.848942524042e-03 -1.045854079288e-18 -4.099855609718e-03 -1.045854079288e-18 -6.848942524042e-03 -1.045854079288e-18
POP_DECOMP_TRACE 957 9.5600000000e+00 1 +6.672041460000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.391380191136e-03 +4.152636074102e-03 +1.391380191136e-03 -4.152636074102e-03 +2.782760382273e-03 +0.000000000000e+00 +1.391380191136e-03 +4.152636074102e-03 +1.391380191136e-03 -4.152636074102e-03 +2.782760382273e-03 +0.000000000000e+00 -1.530191839761e-02 +4.577683420825e-02 +0.000000000000e+00 +0.000000000000e+00 -1.530191839761e-02 -4.577683420825e-02 +0.000000000000e+00 +0.000000000000e+00 +2.232142193331e-02 +1.174817276021e-02 +0.000000000000e+00 +0.000000000000e+00 +2.232142193331e-02 -1.174817276021e-02 +0.000000000000e+00 +0.000000000000e+00 +1.403900707140e-02 +8.673617379884e-18 +0.000000000000e+00 +0.000000000000e+00 +1.403900707140e-02 +8.673617379884e-18 +1.682176745367e-02 +5.114575517935e-19 +2.092245570000e-02 +0.000000000000e+00 -4.100688246328e-03 +5.114575517935e-19 -6.883448628600e-03 +5.114575517935e-19 -4.100688246328e-03 +5.114575517935e-19 -6.883448628600e-03 +5.114575517935e-19
POP_DECOMP_TRACE 958 9.5700000000e+00 1 +6.674133860000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.408327206855e-03 +4.160471231433e-03 +1.408327206855e-03 -4.160471231433e-03 +2.816654413709e-03 +0.000000000000e+00 +1.408327206855e-03 +4.160471231433e-03 +1.408327206855e-03 -4.160471231433e-03 +2.816654413709e-03 +0.000000000000e+00 -1.530500330892e-02 +4.579116436263e-02 +0.000000000000e+00 +0.000000000000e+00 -1.530500330892e-02 -4.579116436263e-02 +0.000000000000e+00 +0.000000000000e+00 +2.230877513032e-02 +1.174048306843e-02 +0.000000000000e+00 +0.000000000000e+00 +2.230877513032e-02 -1.174048306843e-02 +0.000000000000e+00 +0.000000000000e+00 +1.400754364279e-02 +6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 +1.400754364279e-02 +6.938893903907e-18 +1.682419805649e-02 +1.485327330152e-18 +2.092554980000e-02 +0.000000000000e+00 -4.101351743505e-03 +1.485327330152e-18 -6.918006157214e-03 +1.485327330152e-18 -4.101351743505e-03 +1.485327330152e-18 -6.918006157214e-03 +1.485327330152e-18
POP_DECOMP_TRACE 959 9.5800000000e+00 1 +6.676226570000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.425377889219e-03 +4.167977868407e-03 +1.425377889219e-03 -4.167977868407e-03 +2.850755778437e-03 +0.000000000000e+00 +1.425377889219e-03 +4.167977868407e-03 +1.425377889219e-03 -4.167977868407e-03 +2.850755778437e-03 +0.000000000000e+00 -1.530806780752e-02 +4.580549048752e-02 +0.000000000000e+00 +0.000000000000e+00 -1.530806780752e-02 -4.580549048752e-02 +0.000000000000e+00 +0.000000000000e+00 +2.229613225344e-02 +1.173283649569e-02 +0.000000000000e+00 +0.000000000000e+00 +2.229613225344e-02 -1.173283649569e-02 +0.000000000000e+00 +0.000000000000e+00 +1.397612889184e-02 -3.469446951954e-18 +0.000000000000e+00 +0.000000000000e+00 +1.397612889184e-02 -3.469446951954e-18 +1.682688467028e-02 +1.427934230531e-18 +2.092869560000e-02 +0.000000000000e+00 -4.101810929720e-03 +1.427934230531e-18 -6.952566708157e-03 +1.427934230531e-18 -4.101810929720e-03 +1.427934230531e-18 -6.952566708157e-03 +1.427934230531e-18
POP_DECOMP_TRACE 960 9.5900000000e+00 1 +6.678319600000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.442525158309e-03 +4.175149246876e-03 +1.442525158309e-03 -4.175149246876e-03 +2.885050316618e-03 +0.000000000000e+00 +1.442525158309e-03 +4.175149246876e-03 +1.442525158309e-03 -4.175149246876e-03 +2.885050316618e-03 +0.000000000000e+00 -1.531111157234e-02 +4.581978959297e-02 +0.000000000000e+00 +0.000000000000e+00 -1.531111157234e-02 -4.581978959297e-02 +0.000000000000e+00 +0.000000000000e+00 +2.228349882647e-02 +1.172522582206e-02 +0.000000000000e+00 +0.000000000000e+00 +2.228349882647e-02 -1.172522582206e-02 +0.000000000000e+00 +0.000000000000e+00 +1.394477450826e-02 -1.214306433184e-17 +0.000000000000e+00 +0.000000000000e+00 +1.394477450826e-02 -1.214306433184e-17 +1.682982482488e-02 -4.980659608974e-20 +2.093188400000e-02 +0.000000000000e+00 -4.102059175123e-03 -4.980659608974e-20 -6.987109491741e-03 -4.980659608974e-20 -4.102059175123e-03 -4.980659608974e-20 -6.987109491741e-03 -4.980659608974e-20
POP_DECOMP_TRACE 961 9.6000000000e+00 1 +6.680412950000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.459762013418e-03 +4.181979187213e-03 +1.459762013418e-03 -4.181979187213e-03 +2.919524026836e-03 +0.000000000000e+00 +1.459762013418e-03 +4.181979187213e-03 +1.459762013418e-03 -4.181979187213e-03 +2.919524026836e-03 +0.000000000000e+00 -1.531414560791e-02 +4.583404147192e-02 +0.000000000000e+00 +0.000000000000e+00 -1.531414560791e-02 -4.583404147192e-02 +0.000000000000e+00 +0.000000000000e+00 +2.227087642631e-02 +1.171764179526e-02 +0.000000000000e+00 +0.000000000000e+00 +2.227087642631e-02 -1.171764179526e-02 +0.000000000000e+00 +0.000000000000e+00 +1.391346163681e-02 -3.469446951954e-18 +0.000000000000e+00 +0.000000000000e+00 +1.391346163681e-02 -3.469446951954e-18 +1.683298566365e-02 -1.252593116493e-18 +2.093510590000e-02 +0.000000000000e+00 -4.102120236352e-03 -1.252593116493e-18 -7.021644263188e-03 -1.252593116493e-18 -4.102120236352e-03 -1.252593116493e-18 -7.021644263188e-03 -1.252593116493e-18
POP_DECOMP_TRACE 962 9.6100000000e+00 1 +6.682506620000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.477082093217e-03 +4.188463532216e-03 +1.477082093217e-03 -4.188463532216e-03 +2.954164186434e-03 +0.000000000000e+00 +1.477082093217e-03 +4.188463532216e-03 +1.477082093217e-03 -4.188463532216e-03 +2.954164186434e-03 +0.000000000000e+00 -1.531718950255e-02 +4.584823379516e-02 +0.000000000000e+00 +0.000000000000e+00 -1.531718950255e-02 -4.584823379516e-02 +0.000000000000e+00 +0.000000000000e+00 +2.225826216654e-02 +1.171007527371e-02 +0.000000000000e+00 +0.000000000000e+00 +2.225826216654e-02 -1.171007527371e-02 +0.000000000000e+00 +0.000000000000e+00 +1.388214532797e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +1.388214532797e-02 +0.000000000000e+00 +1.683630951440e-02 -5.688186229815e-19 +2.093835240000e-02 +0.000000000000e+00 -4.102042885598e-03 -5.688186229815e-19 -7.056207072032e-03 -5.688186229815e-19 -4.102042885598e-03 -5.688186229815e-19 -7.056207072032e-03 -5.688186229815e-19
POP_DECOMP_TRACE 963 9.6200000000e+00 1 +6.684600620000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.494480075134e-03 +4.194601300532e-03 +1.494480075134e-03 -4.194601300532e-03 +2.988960150267e-03 +0.000000000000e+00 +1.494480075134e-03 +4.194601300532e-03 +1.494480075134e-03 -4.194601300532e-03 +2.988960150267e-03 +0.000000000000e+00 -1.532026658140e-02 +4.586236526016e-02 +0.000000000000e+00 +0.000000000000e+00 -1.532026658140e-02 -4.586236526016e-02 +0.000000000000e+00 +0.000000000000e+00 +2.224564927182e-02 +1.170251936779e-02 +0.000000000000e+00 +0.000000000000e+00 +2.224564927182e-02 -1.170251936779e-02 +0.000000000000e+00 +0.000000000000e+00 +1.385076538085e-02 -8.673617379884e-18 +0.000000000000e+00 +0.000000000000e+00 +1.385076538085e-02 -8.673617379884e-18 +1.683972553112e-02 -1.249386435043e-18 +2.094161460000e-02 +0.000000000000e+00 -4.101889068885e-03 -1.249386435043e-18 -7.090849219152e-03 -1.249386435043e-18 -4.101889068885e-03 -1.249386435043e-18 -7.090849219152e-03 -1.249386435043e-18
POP_DECOMP_TRACE 964 9.6300000000e+00 1 +6.686694940000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.511951855013e-03 +4.200394909844e-03 +1.511951855013e-03 -4.200394909844e-03 +3.023903710025e-03 +0.000000000000e+00 +1.511951855013e-03 +4.200394909844e-03 +1.511951855013e-03 -4.200394909844e-03 +3.023903710025e-03 +0.000000000000e+00 -1.532339814566e-02 +4.587644602276e-02 +0.000000000000e+00 +0.000000000000e+00 -1.532339814566e-02 -4.587644602276e-02 +0.000000000000e+00 +0.000000000000e+00 +2.223302861790e-02 +1.169497105352e-02 +0.000000000000e+00 +0.000000000000e+00 +2.223302861790e-02 -1.169497105352e-02 +0.000000000000e+00 +0.000000000000e+00 +1.381926094448e-02 +3.469446951954e-18 +0.000000000000e+00 +0.000000000000e+00 +1.381926094448e-02 +3.469446951954e-18 +1.684316465451e-02 +2.236172936452e-18 +2.094488370000e-02 +0.000000000000e+00 -4.101719045495e-03 +2.236172936452e-18 -7.125622755520e-03 +2.236172936452e-18 -4.101719045495e-03 +2.236172936452e-18 -7.125622755520e-03 +2.236172936452e-18
POP_DECOMP_TRACE 965 9.6400000000e+00 1 +6.688789590000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.529494404959e-03 +4.205849714450e-03 +1.529494404959e-03 -4.205849714450e-03 +3.058988809919e-03 +0.000000000000e+00 +1.529494404959e-03 +4.205849714450e-03 +1.529494404959e-03 -4.205849714450e-03 +3.058988809919e-03 +0.000000000000e+00 -1.532659821825e-02 +4.589049531003e-02 +0.000000000000e+00 +0.000000000000e+00 -1.532659821825e-02 -4.589049531003e-02 +0.000000000000e+00 +0.000000000000e+00 +2.222039086707e-02 +1.168743185591e-02 +0.000000000000e+00 +0.000000000000e+00 +2.222039086707e-02 -1.168743185591e-02 +0.000000000000e+00 +0.000000000000e+00 +1.378758529766e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +1.378758529766e-02 +0.000000000000e+00 +1.684657410758e-02 -2.767724227336e-18 +2.094815100000e-02 +0.000000000000e+00 -4.101576892423e-03 -2.767724227336e-18 -7.160565702342e-03 -2.767724227336e-18 -4.101576892423e-03 -2.767724227336e-18 -7.160565702342e-03 -2.767724227336e-18
POP_DECOMP_TRACE 966 9.6500000000e+00 1 +6.690884570000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.547105384900e-03 +4.210972745059e-03 +1.547105384900e-03 -4.210972745059e-03 +3.094210769800e-03 +0.000000000000e+00 +1.547105384900e-03 +4.210972745059e-03 +1.547105384900e-03 -4.210972745059e-03 +3.094210769800e-03 +0.000000000000e+00 -1.532987008640e-02 +4.590453680613e-02 +0.000000000000e+00 +0.000000000000e+00 -1.532987008640e-02 -4.590453680613e-02 +0.000000000000e+00 +0.000000000000e+00 +2.220772868166e-02 +1.167990742478e-02 +0.000000000000e+00 +0.000000000000e+00 +2.220772868166e-02 -1.167990742478e-02 +0.000000000000e+00 +0.000000000000e+00 +1.375571719052e-02 +0.000000000000e+00 +0.000000000000e+00 +0.000000000000e+00 +1.375571719052e-02 +0.000000000000e+00 +1.684992796032e-02 -8.763761537807e-19 +2.095140790000e-02 +0.000000000000e+00 -4.101479939680e-03 -8.763761537807e-19 -7.195690709480e-03 -8.763761537807e-19 -4.101479939680e-03 -8.763761537807e-19 -7.195690709480e-03 -8.763761537807e-19
POP_DECOMP_TRACE 967 9.6600000000e+00 1 +6.692979870000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.564782582206e-03 +4.215771070472e-03 +1.564782582206e-03 -4.215771070472e-03 +3.129565164413e-03 +0.000000000000e+00 +1.564782582206e-03 +4.215771070472e-03 +1.564782582206e-03 -4.215771070472e-03 +3.129565164413e-03 +0.000000000000e+00 -1.533320548466e-02 +4.591859294876e-02 +0.000000000000e+00 +0.000000000000e+00 -1.533320548466e-02 -4.591859294876e-02 +0.000000000000e+00 +0.000000000000e+00 +2.219503847626e-02 +1.167240609447e-02 +0.000000000000e+00 +0.000000000000e+00 +2.219503847626e-02 -1.167240609447e-02 +0.000000000000e+00 +0.000000000000e+00 +1.372366598321e-02 +1.387778780781e-17 +0.000000000000e+00 +0.000000000000e+00 +1.372366598321e-02 +1.387778780781e-17 +1.685323114763e-02 -3.104431338224e-19 +2.095464590000e-02 +0.000000000000e+00 -4.101414752375e-03 -3.104431338224e-19 -7.230979916788e-03 -3.104431338224e-19 -4.101414752375e-03 -3.104431338224e-19 -7.230979916788e-03 -3.104431338224e-19
POP_DECOMP_TRACE 968 9.6700000000e+00 1 +6.695075500000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.582523297031e-03 +4.220250258970e-03 +1.582523297031e-03 -4.220250258970e-03 +3.165046594062e-03 +0.000000000000e+00 +1.582523297031e-03 +4.220250258970e-03 +1.582523297031e-03 -4.220250258970e-03 +3.165046594062e-03 +0.000000000000e+00 -1.533658661941e-02 +4.593267953979e-02 +0.000000000000e+00 +0.000000000000e+00 -1.533658661941e-02 -4.593267953979e-02 +0.000000000000e+00 +0.000000000000e+00 +2.218232126932e-02 +1.166493677010e-02 +0.000000000000e+00 +0.000000000000e+00 +2.218232126932e-02 -1.166493677010e-02 +0.000000000000e+00 +0.000000000000e+00 +1.369146929982e-02 -6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 +1.369146929982e-02 -6.938893903907e-18 +1.685651589388e-02 -1.297959010008e-18 +2.095785650000e-02 +0.000000000000e+00 -4.101340606117e-03 -1.297959010008e-18 -7.266387200180e-03 -1.297959010008e-18 -4.101340606117e-03 -1.297959010008e-18 -7.266387200180e-03 -1.297959010008e-18
POP_DECOMP_TRACE 969 9.6800000000e+00 1 +6.697171450000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.600323856947e-03 +4.224413057507e-03 +1.600323856947e-03 -4.224413057507e-03 +3.200647713895e-03 +0.000000000000e+00 +1.600323856947e-03 +4.224413057507e-03 +1.600323856947e-03 -4.224413057507e-03 +3.200647713895e-03 +0.000000000000e+00 -1.533999052921e-02 +4.594680199450e-02 +0.000000000000e+00 +0.000000000000e+00 -1.533999052921e-02 -4.594680199450e-02 +0.000000000000e+00 +0.000000000000e+00 +2.216958241891e-02 +1.165750665194e-02 +0.000000000000e+00 +0.000000000000e+00 +2.216958241891e-02 -1.165750665194e-02 +0.000000000000e+00 +0.000000000000e+00 +1.365918377939e-02 -6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 +1.365918377939e-02 -6.938893903907e-18 +1.685983149328e-02 -2.578024184307e-19 +2.096103130000e-02 +0.000000000000e+00 -4.101199806718e-03 -2.578024184307e-19 -7.301847520613e-03 -2.578024184307e-19 -4.101199806718e-03 -2.578024184307e-19 -7.301847520613e-03 -2.578024184307e-19
POP_DECOMP_TRACE 970 9.6900000000e+00 1 +6.699267710000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.618179363470e-03 +4.228258968975e-03 +1.618179363470e-03 -4.228258968975e-03 +3.236358726941e-03 +0.000000000000e+00 +1.618179363470e-03 +4.228258968975e-03 +1.618179363470e-03 -4.228258968975e-03 +3.236358726941e-03 +0.000000000000e+00 -1.534339470420e-02 +4.596095414769e-02 +0.000000000000e+00 +0.000000000000e+00 -1.534339470420e-02 -4.596095414769e-02 +0.000000000000e+00 +0.000000000000e+00 +2.215683029688e-02 +1.165011935344e-02 +0.000000000000e+00 +0.000000000000e+00 +2.215683029688e-02 -1.165011935344e-02 +0.000000000000e+00 +0.000000000000e+00 +1.362687118535e-02 -6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 +1.362687118535e-02 -6.938893903907e-18 +1.686322991229e-02 -1.634207664313e-18 +2.096416220000e-02 +0.000000000000e+00 -4.100932287708e-03 -1.634207664313e-18 -7.337291014649e-03 -1.634207664313e-18 -4.100932287708e-03 -1.634207664313e-18 -7.337291014649e-03 -1.634207664313e-18
POP_DECOMP_TRACE 971 9.7000000000e+00 1 +6.701364280000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.636083746441e-03 +4.231784456149e-03 +1.636083746441e-03 -4.231784456149e-03 +3.272167492882e-03 +0.000000000000e+00 +1.636083746441e-03 +4.231784456149e-03 +1.636083746441e-03 -4.231784456149e-03 +3.272167492882e-03 +0.000000000000e+00 -1.534678258557e-02 +4.597511990570e-02 +0.000000000000e+00 +0.000000000000e+00 -1.534678258557e-02 -4.597511990570e-02 +0.000000000000e+00 +0.000000000000e+00 +2.214407421139e-02 +1.164277387827e-02 +0.000000000000e+00 +0.000000000000e+00 +2.214407421139e-02 -1.164277387827e-02 +0.000000000000e+00 +0.000000000000e+00 +1.359458325164e-02 +1.734723475977e-18 +0.000000000000e+00 +0.000000000000e+00 +1.359458325164e-02 +1.734723475977e-18 +1.686675074452e-02 +1.227093983709e-19 +2.096724080000e-02 +0.000000000000e+00 -4.100490055482e-03 +1.227093983709e-19 -7.372657548364e-03 +1.227093983709e-19 -4.100490055482e-03 +1.227093983709e-19 -7.372657548364e-03 +1.227093983709e-19
POP_DECOMP_TRACE 972 9.7100000000e+00 1 +6.703461150000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.654030115555e-03 +4.234984077479e-03 +1.654030115555e-03 -4.234984077479e-03 +3.308060231110e-03 +0.000000000000e+00 +1.654030115555e-03 +4.234984077479e-03 +1.654030115555e-03 -4.234984077479e-03 +3.308060231110e-03 +0.000000000000e+00 -1.535014759054e-02 +4.598927733347e-02 +0.000000000000e+00 +0.000000000000e+00 -1.535014759054e-02 -4.598927733347e-02 +0.000000000000e+00 +0.000000000000e+00 +2.213132208236e-02 +1.163546471571e-02 +0.000000000000e+00 +0.000000000000e+00 +2.213132208236e-02 -1.163546471571e-02 +0.000000000000e+00 +0.000000000000e+00 +1.356234898364e-02 -1.734723475977e-18 +0.000000000000e+00 +0.000000000000e+00 +1.356234898364e-02 -1.734723475977e-18 +1.687040921475e-02 -1.001476170296e-18 +2.097025910000e-02 +0.000000000000e+00 -4.099849885247e-03 -1.001476170296e-18 -7.407910116357e-03 -1.001476170296e-18 -4.099849885247e-03 -1.001476170296e-18 -7.407910116357e-03 -1.001476170296e-18
POP_DECOMP_TRACE 973 9.7200000000e+00 1 +6.705558330000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.672011329742e-03 +4.237851955004e-03 +1.672011329742e-03 -4.237851955004e-03 +3.344022659483e-03 +0.000000000000e+00 +1.672011329742e-03 +4.237851955004e-03 +1.672011329742e-03 -4.237851955004e-03 +3.344022659483e-03 +0.000000000000e+00 -1.535349467830e-02 +4.600340416735e-02 +0.000000000000e+00 +0.000000000000e+00 -1.535349467830e-02 -4.600340416735e-02 +0.000000000000e+00 +0.000000000000e+00 +2.211857843481e-02 +1.162818304168e-02 +0.000000000000e+00 +0.000000000000e+00 +2.211857843481e-02 -1.162818304168e-02 +0.000000000000e+00 +0.000000000000e+00 +1.353016751301e-02 +6.938893903907e-18 +0.000000000000e+00 +0.000000000000e+00 +1.353016751301e-02 +6.938893903907e-18 +1.687419017249e-02 +5.624558173609e-19 +2.097320920000e-02 +0.000000000000e+00 -4.099019027508e-03 +5.624558173609e-19 -7.443041686991e-03 +5.624558173609e-19 -4.099019027508e-03 +5.624558173609e-19 -7.443041686991e-03 +5.624558173609e-19
POP_DECOMP_TRACE 974 9.7300000000e+00 1 +6.707655800000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.690020647241e-03 +4.240383533651e-03 +1.690020647241e-03 -4.240383533651e-03 +3.380041294482e-03 +0.000000000000e+00 +1.690020647241e-03 +4.240383533651e-03 +1.690020647241e-03 -4.240383533651e-03 +3.380041294482e-03 +0.000000000000e+00 -1.535683907430e-02 +4.601748339704e-02 +0.000000000000e+00 +0.000000000000e+00 -1.535683907430e-02 -4.601748339704e-02 +0.000000000000e+00 +0.000000000000e+00 +2.210584320657e-02 +1.162091874257e-02 +0.000000000000e+00 +0.000000000000e+00 +2.210584320657e-02 -1.162091874257e-02 +0.000000000000e+00 +0.000000000000e+00 +1.349800826454e-02 +1.734723475977e-18 +0.000000000000e+00 +0.000000000000e+00 +1.349800826454e-02 +1.734723475977e-18 +1.687804955903e-02 +1.339442845646e-18 +2.097608310000e-02 +0.000000000000e+00 -4.098033540973e-03 +1.339442845646e-18 -7.478074835455e-03 +1.339442845646e-18 -4.098033540973e-03 +1.339442845646e-18 -7.478074835455e-03 +1.339442845646e-18
POP_DECOMP_TRACE 975 9.7400000000e+00 1 +6.709753550000e-01 +0.000000000000e+00 +0.000000000000e+00 +1.708052300382e-03 +4.242576864039e-03 +1.708052300382e-03 -4.242576864039e-03 +3.416104600764e-03 +0.000000000000e+00 +1.708052300382e-03 +4.242576864039e-03 +1.708052300382e-03 -4.242576864039e-03 +3.416104600764e-03 +0.000000000000e+00 -1.536020247239e-02 +4.603150754402e-02 +0.000000000000e+00 +0.000000000000e+00 -1.536020247239e-02 -4.603150754402e-02 +0.000000000000e+00 +0.000000000000e+00 +2.209311166927e-02 +1.161366277390e-02 +0.000000000000e+00 +0.000000000000e+00 +2.209311166927e-02 -1.161366277390e-02 +0.000000000000e+00 +0.000000000000e+00 +1.346581839377e-02 -5.204170427930e-18 +0.000000000000e+00 +0.000000000000e+00 +1.346581839377e-02 -5.204170427930e-18 +1.688192299454e-02 +1.116796132645e-18 +2.097887290000e-02 +0.000000000000e+00 -4.096949905463e-03 +1.116796132645e-18 -7.513054506227e-03 +1.116796132645e-18 -4.096949905463e-03 +1.116796132645e-18 -7.513054506227e-03 +1.116796132645e-18
